##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_paired_R1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4882703
Total Bases	490.2 Mbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1109	82-83	0.20866649141502336
1109	84-85	0.3147639124683792
1109	86-87	0.20565080188617202
1109	88-89	0.3468496761048172
1109	90-91	0.3820577626987003
1109	92-93	0.41411713501481273
1109	94-95	0.432856744906168
1109	96-97	0.2578776898908828
1109	98-99	0.4608052098723334
1109	100-101	0.27068228613857315
1110	1	0.024320919517784034
1110	2	0.025181243054120728
1110	3	-0.38548564759277326
1110	4	-0.023352947713462413
1110	5	0.18094225071552472
1110	6	0.09171413486335211
1110	7	0.02160875474960733
1110	8	0.07591067749390135
1110	9	0.08760610424331361
1110	10-11	0.07171780809080275
1110	12-13	0.01566782714048287
1110	14-15	0.10057339722937542
1110	16-17	0.07665268078471854
1110	18-19	0.06015948221835998
1110	20-21	4.2645596079893267E-4
1110	22-23	0.042106084876095906
1110	24-25	0.11525579919285889
1110	26-27	0.07283667656196968
1110	28-29	0.04550510611256442
1110	30-31	0.12315205872041446
1110	32-33	0.0808849317234106
1110	34-35	0.012405915044666926
1110	36-37	0.05445352406810855
1110	38-39	0.05691986694217377
1110	40-41	-0.0227639320772397
1110	42-43	-0.015672815890468428
1110	44-45	0.07801727856951146
1110	46-47	0.05300183265183023
1110	48-49	0.10148280127495468
1110	50-51	0.0699091549237636
1110	52-53	0.15341972881985555
1110	54-55	0.1376165296520142
1110	56-57	0.13397715621393047
1110	58-59	0.05951652673040542
1110	60-61	0.05372465774786406
1110	62-63	0.15869726458781486
1110	64-65	0.0756739913917599
1110	66-67	0.07837511358293625
1110	68-69	0.03777219360657824
1110	70-71	0.16717962408788622
1110	72-73	0.1617750181024178
1110	74-75	0.16140115306040315
1110	76-77	0.2589459847892073
1110	78-79	0.1854445292814475
1110	80-81	0.16048730864292082
1110	82-83	0.08706970304381656
1110	84-85	0.1688524587361755
1110	86-87	0.14104787949380437
1110	88-89	0.1828739934314072
1110	90-91	0.28846676077481703
1110	92-93	0.30148073623842464
1110	94-95	0.43573537058857426
1110	96-97	0.33087399312966426
1110	98-99	0.5504038367819746
1110	100-101	0.2922613054910883
1111	1	0.05424332953529998
1111	2	-0.059229590677364996
1111	3	-0.394782510150506
1111	4	-0.08807264830272743
1111	5	0.038698511664719604
1111	6	-0.011382247920529664
1111	7	-0.029133053261226394
1111	8	0.03451798956588448
1111	9	0.04054247946230305
1111	10-11	-0.014982278507382318
1111	12-13	0.005136567186667662
1111	14-15	-0.003277609101246526
1111	16-17	0.10877413722682405
1111	18-19	-0.042120563370104946
1111	20-21	-0.047583527714955665
1111	22-23	-0.030285642508836474
1111	24-25	-0.053718783742318976
1111	26-27	0.010116821688583855
1111	28-29	-0.015154806891096939
1111	30-31	-0.023717217836356497
1111	32-33	-0.08400149525540002
1111	34-35	-0.042013827350622535
1111	36-37	-0.058288726887454345
1111	38-39	0.04946564525803154
1111	40-41	0.027553665244226977
1111	42-43	-0.018165151675930247
1111	44-45	0.02496678816918063
1111	46-47	0.05641375797814874
1111	48-49	0.0011937031202577941
1111	50-51	0.016690603103434398
1111	52-53	0.10778748585021702
1111	54-55	0.01697162873705338
1111	56-57	0.027926657623126516
1111	58-59	0.10447103025390447
1111	60-61	0.07466123920528389
1111	62-63	0.0931617764523125
1111	64-65	0.06190966923190189
1111	66-67	0.04546628654332352
1111	68-69	0.03952331556728694
1111	70-71	0.1105661022136033
1111	72-73	0.09119768471431655
1111	74-75	0.10974708166636304
1111	76-77	0.1129430532165756
1111	78-79	0.08155991968320819
1111	80-81	0.21275465737770816
1111	82-83	0.1383008040721947
1111	84-85	0.13630467762279608
1111	86-87	0.11553973463770006
1111	88-89	0.24351770839484033
1111	90-91	0.17592726642423173
1111	92-93	0.277363603902252
1111	94-95	0.3299049360494095
1111	96-97	0.2765584557801688
1111	98-99	0.47039834483779686
1111	100-101	0.19805201116440685
1112	1	0.04603408080489757
1112	2	0.07658612471234605
1112	3	0.1372609873103059
1112	4	-0.041345997828010184
1112	5	0.19896326381751095
1112	6	0.1541278674471016
1112	7	0.08962488171338379
1112	8	0.11297522350273681
1112	9	0.12333945451197792
1112	10-11	0.06974479286598978
1112	12-13	0.06300374951168664
1112	14-15	0.0957427665335544
1112	16-17	0.16434172941052339
1112	18-19	0.09895138269966708
1112	20-21	0.08763016460122941
1112	22-23	0.07767054953134789
1112	24-25	0.10705397928483507
1112	26-27	0.07229959520370954
1112	28-29	0.13911438194750048
1112	30-31	0.11011923888697339
1112	32-33	0.03669912850259749
1112	34-35	0.05664171195165579
1112	36-37	0.12405013290558031
1112	38-39	0.11577724609094986
1112	40-41	0.06367618279841736
1112	42-43	0.1211763000657271
1112	44-45	0.18838605968672084
1112	46-47	0.13370217203679857
1112	48-49	0.15514009867855094
1112	50-51	0.1629231235971389
1112	52-53	0.1419380491527491
1112	54-55	0.15112777575759395
1112	56-57	0.1859709211061471
1112	58-59	0.09894431715419216
1112	60-61	0.10401288556541033
1112	62-63	0.2256424827765926
1112	64-65	0.1227622510573596
1112	66-67	0.14995044947618652
1112	68-69	0.16103114490341852
1112	70-71	0.2273050120772595
1112	72-73	0.23248001184430933
1112	74-75	0.2729621061376548
1112	76-77	0.13736692332531675
1112	78-79	0.2395246361775918
1112	80-81	0.2133421156240658
1112	82-83	0.22861302794698446
1112	84-85	0.2408046406362203
1112	86-87	0.2979739986397334
1112	88-89	0.29477646961495196
1112	90-91	0.282836873345218
1112	92-93	0.3372504200521078
1112	94-95	0.35859706122899127
1112	96-97	0.37639027687502136
1112	98-99	0.5511544586413777
1112	100-101	0.33783702605366983
1113	1	-9.634793118316054E-4
1113	2	0.013974761288139348
1113	3	0.10709408318345481
1113	4	0.009341036272225267
1113	5	0.17590172862566078
