##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	19_3F_fox_paired_R2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	15899268
Total Bases	1.5 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1112	58-59	0.2045194229502627
1112	60-61	0.2750314931008475
1112	62-63	0.21706172736700324
1112	64-65	0.23532619441059666
1112	66-67	0.2553351506913799
1112	68-69	0.3183368392064665
1112	70-71	0.1858818979643786
1112	72-73	0.15490803029280897
1112	74-75	0.19808900990891942
1112	76-77	0.29162473684011303
1112	78-79	0.37578848831024914
1112	80-81	0.2876959126809382
1112	82-83	0.23210489110305588
1112	84-85	0.2649912002901402
1112	86-87	0.35200435005554453
1112	88-89	0.23783557506940411
1112	90-91	0.17332031498222733
1112	92-93	0.21572607270766042
1112	94-95	0.21766433694299536
1112	96-97	0.20333530963405622
1112	98-99	0.2875149089786433
1112	100-101	0.16792974798641325
1113	1	0.023754079716795218
1113	2	0.08632391796763272
1113	3	0.20598637723549018
1113	4	0.1618118380659368
1113	5	0.08196685449597396
1113	6	0.19161352137198406
1113	7	0.18449009989879528
1113	8	0.23412882143799152
1113	9	0.15702879804598524
1113	10-11	0.20297531665786295
1113	12-13	0.14501209297949913
1113	14-15	0.14887868860549958
1113	16-17	0.1801339965724793
1113	18-19	0.21104216280635768
1113	20-21	0.18823705870570961
1113	22-23	0.1860045730700648
1113	24-25	0.22189050397113874
1113	26-27	0.22586735181843665
1113	28-29	0.17577630432359825
1113	30-31	0.2142316683559926
1113	32-33	0.3327950941468458
1113	34-35	0.20246330576033955
1113	36-37	0.21122858437845338
1113	38-39	0.10510297119852652
1113	40-41	0.11030062240241989
1113	42-43	0.18390562790197862
1113	44-45	0.18045151337224752
1113	46-47	0.20576534195564733
1113	48-49	0.28275609354865594
1113	50-51	0.25607358753639176
1113	52-53	0.19159808793653355
1113	54-55	0.3151540779994093
1113	56-57	0.2314402728346323
1113	58-59	0.19543452630541935
1113	60-61	0.29297611701916537
1113	62-63	0.20634017064113408
1113	64-65	0.2354368390551329
1113	66-67	0.259950751946846
1113	68-69	0.30375863112667645
1113	70-71	0.22458006294419874
1113	72-73	0.2918015156091016
1113	74-75	0.24960653079592277
1113	76-77	0.38925229770158865
1113	78-79	0.4189009316092722
1113	80-81	0.22716536945890198
1113	82-83	0.2313782680825014
