##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_S6_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5278425
Total Bases	533.1 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1107	90-91	0.29236648521335695
1107	92-93	0.4088200132284072
1107	94-95	0.4161794157487293
1107	96-97	0.34095575234203324
1107	98-99	0.5491512071722653
1107	100-101	0.5020549681725299
1108	1	-0.12134502572152073
1108	2	0.07587646128361314
1108	3	-0.21272345246208602
1108	4	0.008934340271913754
1108	5	0.27563483724808435
1108	6	0.247440458998625
1108	7	0.15477280724996945
1108	8	0.3086182422810282
1108	9	0.18080861551374028
1108	10-11	0.21457552732571372
1108	12-13	0.13297138122079843
1108	14-15	0.15107750549603338
1108	16-17	0.21007731042471534
1108	18-19	0.15552593019915406
1108	20-21	0.19821516507997217
1108	22-23	0.20011323509876888
1108	24-25	0.21034171457335304
1108	26-27	0.19494659624016464
1108	28-29	0.20756242593899543
1108	30-31	0.18510992210173782
1108	32-33	0.16512786364462784
1108	34-35	0.18192030453749197
1108	36-37	0.1492888109128998
1108	38-39	0.17969415698118496
1108	40-41	0.17164173075191513
1108	42-43	0.16672506242503005
1108	44-45	0.20402671798360217
1108	46-47	0.22318088457802077
1108	48-49	0.13043168002250383
1108	50-51	0.10329094879591594
1108	52-53	0.24889892199878716
1108	54-55	0.24429477230391683
1108	56-57	0.2073519007057456
1108	58-59	0.2282248990884881
1108	60-61	0.21901297472543746
1108	62-63	0.28424764091622023
1108	64-65	0.29931538140375125
1108	66-67	0.27041609538123623
1108	68-69	0.29980155197750236
1108	70-71	0.26196070606759747
1108	72-73	0.2595880863966542
1108	74-75	0.3066660395327787
1108	76-77	0.4717922571276958
1108	78-79	0.3858788625868428
1108	80-81	0.36881256456302225
1108	82-83	0.31657734507534485
1108	84-85	0.40992864089024295
1108	86-87	0.33236926049467286
1108	88-89	0.4857528815811847
1108	90-91	0.5035785217351858
1108	92-93	0.5688230413288764
1108	94-95	0.5113854897361705
1108	96-97	0.5364369675520564
1108	98-99	0.7103117947285895
1108	100-101	0.4970371723760678
1109	1	-0.1771063567733826
1109	2	0.018270058922194465
1109	3	-0.1691416687385967
1109	4	-0.17764756881555144
1109	5	0.09874108885910715
1109	6	0.07603178742199646
1109	7	-0.033181833196557875
1109	8	0.09046164715658733
1109	9	0.11189584841704914
